  -3.0254468498    2.7971402061    0.0000000000
   0.2479868625    3.4214445675   -0.3532876901
  -0.7749626669    3.8093981513   -0.3532876901
  -1.8610305117    3.6775256397   -0.3532876901
  -2.7614116172    3.0560374358   -0.3532876901
   0.9734726671    2.6025403789   -1.3967152299
   0.2479868625    3.4214445675   -1.3967152299
  -0.7749626669    3.8093981513   -1.3967152299
  -1.8610305117    3.6775256397   -1.3967152299
  -2.7614116172    3.0560374358   -1.3967152299
  -3.2698395230    2.0873089973   -1.3967152299
   0.7825684497    1.5402866662   -2.3368109592
   0.4324868348    2.6177270891   -2.3368109592
  -0.4840387318    3.2836218912   -2.3368109592
  -1.6169266353    3.2836218912   -2.3368109592
  -2.5334522019    2.6177270891   -2.3368109592
  -2.8835338168    1.5402866662   -2.3368109592
  -2.5334522019    0.4628462434   -2.3368109592
  -0.0332160506    1.5402866662   -2.9873773893
  -0.5418493671    2.4212654128   -2.9873773893
  -1.5591160000    2.4212654128   -2.9873773893
  -2.0677493165    1.5402866662   -2.9873773893
  -1.5591160000    0.6593079197   -2.9873773893
  -0.5418493671    0.6593079197   -2.9873773893
  -1.0504826836    1.5402866662   -3.2195618600
  -1.0504826836    1.5402866662    3.2195618600
  -0.0332160506    1.5402866662    2.9873773893
  -0.5418493671    2.4212654128    2.9873773893
  -1.5591160000    2.4212654128    2.9873773893
  -2.0677493165    1.5402866662    2.9873773893
  -1.5591160000    0.6593079197    2.9873773893
  -0.5418493671    0.6593079197    2.9873773893
   0.7825684497    1.5402866662    2.3368109592
   0.4324868348    2.6177270891    2.3368109592
  -0.4840387318    3.2836218912    2.3368109592
  -1.6169266353    3.2836218912    2.3368109592
  -2.5334522019    2.6177270891    2.3368109592
  -2.8835338168    1.5402866662    2.3368109592
  -2.5334522019    0.4628462434    2.3368109592
   0.9734726671    2.6025403789    1.3967152299
   0.2479868625    3.4214445675    1.3967152299
  -0.7749626669    3.8093981513    1.3967152299
  -1.8610305117    3.6775256397    1.3967152299
  -2.7614116172    3.0560374358    1.3967152299
  -3.2698395230    2.0873089973    1.3967152299
   0.2479868625    3.4214445675    0.3532876901
  -0.7749626669    3.8093981513    0.3532876901
  -1.8610305117    3.6775256397    0.3532876901
  -2.7614116172    3.0560374358    0.3532876901
  -3.1038435935    0.3975197028    2.1123759293
  -2.5952102770   -0.4834590437    2.1123759293
  -3.5695464789    1.4749601257    1.4618094992
  -3.9196280938    0.3975197028    1.4618094992
  -3.5695464789   -0.6799207200    1.4618094992
  -2.6530209123   -1.3458155222    1.4618094992
  -3.7975058943    1.9132704724    0.5217137699
  -4.3059338000    0.9445420339    0.5217137699
  -4.3059338000   -0.1495026283    0.5217137699
  -3.7975058943   -1.1182310667    0.5217137699
  -2.8971247887   -1.7397192707    0.5217137699
  -3.7975058943    1.9132704724   -0.5217137699
  -4.3059338000    0.9445420339   -0.5217137699
  -4.3059338000   -0.1495026283   -0.5217137699
  -3.7975058943   -1.1182310667   -0.5217137699
  -2.8971247887   -1.7397192707   -0.5217137699
  -3.5695464789    1.4749601257   -1.4618094992
  -3.9196280938    0.3975197028   -1.4618094992
  -3.5695464789   -0.6799207200   -1.4618094992
  -2.6530209123   -1.3458155222   -1.4618094992
  -3.1038435935    0.3975197028   -2.1123759293
  -2.5952102770   -0.4834590437   -2.1123759293
  -0.0236465150   -0.1045648087    2.6741652000
   0.9997122025   -0.1045648087    2.4706064948
  -0.5353258737   -0.9908194552    2.4706064948
   0.4880328438   -0.9908194552    2.4706064948
   0.9997122025   -0.1045648087   -2.4706064948
  -0.5353258737   -0.9908194552   -2.4706064948
   0.4880328438   -0.9908194552   -2.4706064948
  -0.0236465150   -0.1045648087   -2.6741652000
   1.1751456335    0.4764743880    2.4003476000
   1.6958815295    1.3784154171    2.1626384597
   2.7538986486    1.4910773434    1.4965922495
   1.9547414137    2.1835510293    1.4965922495
   2.6342151907    2.3060897427    0.5341275898
   1.6958815295    2.7579674179    0.5341275898
   2.6342151907    2.3060897427   -0.5341275898
   1.6958815295    2.7579674179   -0.5341275898
   2.7538986486    1.4910773434   -1.4965922495
   1.9547414137    2.1835510293   -1.4965922495
   1.6958815295    1.3784154171   -2.1626384597
   1.1751456335    0.4764743880   -2.4003476000
   1.8361829164   -0.2090379188    2.3445604000
   2.8534495494   -0.2090379188    2.1123759293
   2.3448162329    0.6719408277    2.1123759293
   1.3275495999   -1.0900166653    2.1123759293
