  -1.4565677281    0.1303528810    5.7481077736
  -1.9815677281   -0.7789737930    5.4667611216
  -0.9315677281   -0.7789737930    5.4667611216
  -1.2034406996    2.2150415166    3.6481077736
  -2.2012379909    2.0938869906    3.6481077736
   0.4028899258   -0.8455657803    3.6481077736
  -2.2898014509    0.4814905498    5.9280087553
  -1.9846535891    1.4206391003    5.6071573058
  -3.0886889246    1.0619162745    5.6071573058
  -3.0886889246   -0.0989351750    5.6071573058
  -1.9846535891   -0.4576580008    5.6071573058
  -2.0123507430    2.0549917055    4.7671573058
  -3.0886889246    1.8652042437    4.7671573058
  -3.7912187786    1.0279617663    4.7671573058
  -3.7912187786   -0.0649806667    4.7671573058
  -3.0886889246   -0.9022231442    4.7671573058
  -3.0886889246    1.8652042437    3.7288602047
  -3.7912187786    1.0279617663    3.7288602047
  -3.7912187786   -0.0649806667    3.7288602047
  -1.3893916039   -0.9464374347    5.4512005615
  -0.4019123800   -0.9464374347    5.1303491120
  -2.1882790775   -1.5268631594    5.1303491120
  -1.0842437421   -1.8855859853    5.1303491120
  -2.8908089316   -1.4929086512    4.2903491120
  -2.1882790775   -2.3301511287    4.2903491120
  -1.1119408959   -2.5199385905    4.2903491120
  -0.1654249841   -1.9734673740    4.2903491120
  -2.8908089316   -1.4929086512    3.2520520109
  -2.1882790775   -2.3301511287    3.2520520109
  -1.1119408959   -2.5199385905    3.2520520109
  -0.1654249841   -1.9734673740    3.2520520109
  -2.1882790775   -1.5268631594    2.4120520109
  -0.5486679231    0.5675072453    5.7327747730
   0.4388113007    0.5675072453    5.4119233235
  -0.2435200614    1.5066557959    5.4119233235
  -0.2435200614   -0.3716413052    5.4119233235
   1.0491070242    0.5675072453    4.5719233235
   0.6752986967    1.5945371845    4.5719233235
  -0.2712172152    2.1410084011    4.5719233235
   0.6752986967   -0.4595226939    4.5719233235
   1.0491070242    0.5675072453    3.5336262224
   0.6752986967    1.5945371845    3.5336262224
  -0.2712172152    2.1410084011    3.5336262224
   0.6752986967   -0.4595226939    3.5336262224
  -1.4340620257    2.5255471685    3.4508317397
  -2.5380973611    2.1668243427    3.4508317397
  -0.5152432676    2.6134285572    2.6108317397
  -1.4617591795    3.1598997737    2.6108317397
  -2.5380973611    2.9701123119    2.6108317397
  -3.2406272152    2.1328698345    2.6108317397
  -0.5152432676    2.6134285572    1.5725346386
  -1.4617591795    3.1598997737    1.5725346386
  -2.5380973611    2.9701123119    1.5725346386
  -3.2406272152    2.1328698345    1.5725346386
  -2.5380973611    2.1668243427    0.7325346386
  -4.0755814452    0.6293247773    2.3311945786
  -4.0755814452   -0.4636176557    2.3311945786
  -3.3730515912   -1.3008601332    2.3311945786
  -2.2967134095   -1.4906475950    2.3311945786
  -3.3730515912    1.4665672547    1.2928974775
  -4.0755814452    0.6293247773    1.2928974775
  -4.0755814452   -0.4636176557    1.2928974775
  -3.3730515912   -1.3008601332    1.2928974775
  -2.2967134095   -1.4906475950    1.2928974775
  -3.3730515912    0.6632792855    0.4528974775
  -3.3730515912   -0.4975721640    0.4528974775
   1.0491594365   -0.9583592133    2.3516843151
  -0.2276620889    2.1095676551    1.3016843151
   1.3786685364   -0.9510396418    1.3016843151
  -0.0790575065   -1.9924809385    2.7364319197
  -1.8856226960   -1.5998036044    1.8964319197
  -1.1830928420   -2.4370460819    1.8964319197
  -0.1067546604   -2.6268335437    1.8964319197
