  -3.9196608517   -0.2570774484    2.2320671849
  -5.9586386683    0.2454854466    0.1320671849
  -4.1784822088   -2.0572195275   -0.9179328151
  -4.7476839701   -0.8979822072    2.0968058241
  -5.5465714438   -0.3175564824    1.7759543747
  -5.5465714438   -1.4784079319    1.7759543747
  -4.4425361083   -1.8371307577    1.7759543747
  -6.2491012978   -0.3515109907    0.9359543747
  -6.2491012978   -1.4444534237    0.9359543747
  -5.5465714438   -2.2816959011    0.9359543747
  -4.4702332621   -2.4714833629    0.9359543747
  -6.2491012978   -0.3515109907   -0.1023427264
  -6.2491012978   -1.4444534237   -0.1023427264
  -5.5465714438   -2.2816959011   -0.1023427264
  -4.4702332621   -2.4714833629   -0.1023427264
  -5.5465714438   -1.4784079319   -0.9423427264
  -4.0159704857    0.6739748478    2.3625287424
  -3.0284912618    0.6739748478    2.0416772930
  -3.7108226239    1.6131233983    2.0416772930
  -4.8148579594    1.2544005725    2.0416772930
  -4.8148579594    0.0935491231    2.0416772930
  -2.7920038659    1.7010047870    1.2016772930
  -3.7385197777    2.2474760035    1.2016772930
  -4.8148579594    2.0576885417    1.2016772930
  -5.5173878134    1.2204460643    1.2016772930
  -3.7385197777    2.2474760035    0.1633801919
  -4.8148579594    2.0576885417    0.1633801919
  -5.5173878134    1.2204460643    0.1633801919
  -3.7465148615    1.5437917638   -1.4437580746
  -4.8228530431    1.3540043020   -1.4437580746
  -5.5253828972    0.5167618246   -1.4437580746
  -5.5253828972   -0.5761806084   -1.4437580746
  -4.8228530431   -1.4134230859   -1.4437580746
  -3.0364863456   -0.0297093919   -2.2837580746
  -3.7188177077    0.9094391586   -2.2837580746
  -4.8228530431    0.5507163328   -2.2837580746
  -4.8228530431   -0.6101351167   -2.2837580746
  -3.7188177077   -0.9688579425   -2.2837580746
  -4.0239655694   -0.0297093919   -2.6046095240
  -3.7700827025   -2.3064938149    1.4709319560
  -2.5791180362   -0.9320473213   -1.6790680440
  -3.3256418128   -3.2594608216    0.4019504509
  -2.2493036311   -3.4492482834    0.4019504509
  -1.3027877193   -2.9027770669    0.4019504509
  -4.0281716668   -2.4222183442   -0.6363466502
  -3.3256418128   -3.2594608216   -0.6363466502
  -2.2493036311   -3.4492482834   -0.6363466502
  -1.3027877193   -2.9027770669   -0.6363466502
  -1.5392751152   -1.8757471276   -1.4763466502
  -3.3256418128   -2.4561728524   -1.4763466502
  -2.2216064773   -2.8148956782   -1.4763466502
  -2.5267543391   -1.8757471276   -1.7971980996
  -2.5188186414   -1.1768993012    3.1589040235
